0 0 19 0 40004cf 0000000
0 0 19 1 3fffbe7 0000000
0 0 19 2 4000421 0000000
0 0 19 3 3ffffad 0000000
0 0 19 4 4000330 0000000
0 0 19 5 4000071 0000000
0 0 19 6 400014f 0000000
0 0 19 7 4000675 0000000
0 0 19 8 4000389 0000000
0 0 19 9 40006b8 0000000
0 0 19 10 3fffe52 0000000
0 0 19 11 40001e5 0000000
0 0 19 12 3fffb48 0000000
0 0 19 13 4000a2a 0000000
0 0 19 14 4000253 0000000
0 0 19 15 3fffd58 0000000
0 0 20 0 3fff8f5 0000000
0 0 20 1 4000542 0000000
0 0 20 2 40005f2 0000000
0 0 20 3 40000a4 0000000
0 0 20 4 3ffffcb 0000000
0 0 20 5 40003fd 0000000
0 0 20 6 3fff812 0000000
0 0 20 7 3fffe7f 0000000
0 0 20 8 3fff91d 0000000
0 0 20 9 3fffcc7 0000000
0 0 20 10 4000497 0000000
0 0 20 11 400001c 0000000
0 0 20 12 3fff92a 0000000
0 0 20 13 3fffb48 0000000
0 0 20 14 3fff911 0000000
0 0 20 15 400082f 0000000
0 0 21 0 40008be 0000000
0 0 21 1 3fffa4c 0000000
0 0 21 2 40000ff 0000000
0 0 21 3 4000197 0000000
0 0 21 4 3fffdfd 0000000
0 0 21 5 400028f 0000000
0 0 21 6 400015a 0000000
0 0 21 7 400018d 0000000
0 0 21 8 40004ca 0000000
0 0 21 9 4000669 0000000
0 0 21 10 3fffe2d 0000000
0 0 21 11 4000382 0000000
0 0 21 12 400001c 0000000
0 0 21 13 40001e5 0000000
0 0 21 14 3fffdb9 0000000
0 0 21 15 4000731 0000000
0 0 22 0 40001f6 0000000
0 0 22 1 3ffff5c 0000000
0 0 22 2 4000601 0000000
0 0 22 3 3fff69a 0000000
0 0 22 4 3ffffd4 0000000
0 0 22 5 400012f 0000000
0 0 22 6 3ffffb6 0000000
0 0 22 7 3fffa9c 0000000
0 0 22 8 40009e6 0000000
0 0 22 9 4000290 0000000
0 0 22 10 40001a6 0000000
0 0 22 11 3fffe2d 0000000
0 0 22 12 4000497 0000000
0 0 22 13 3fffe52 0000000
0 0 22 14 3fff7c1 0000000
0 0 22 15 4000281 0000000
0 0 23 0 4000220 0000000
0 0 23 1 3fffb1a 0000000
0 0 23 2 40001c3 0000000
0 0 23 3 3fffca7 0000000
0 0 23 4 3ffff5a 0000000
0 0 23 5 3fffc16 0000000
0 0 23 6 4000661 0000000
0 0 23 7 3ffff21 0000000
0 0 23 8 40009a9 0000000
0 0 23 9 40007a2 0000000
0 0 23 10 4000290 0000000
0 0 23 11 4000669 0000000
0 0 23 12 3fffcc7 0000000
0 0 23 13 40006b8 0000000
0 0 23 14 400022b 0000000
0 0 23 15 40003ab 0000000
0 0 24 0 4000601 0000000
0 0 24 1 3ffff18 0000000
0 0 24 2 4000174 0000000
0 0 24 3 40003ba 0000000
0 0 24 4 40005d0 0000000
0 0 24 5 3fffffc 0000000
0 0 24 6 3fffed5 0000000
0 0 24 7 3ffff22 0000000
0 0 24 8 3fff59e 0000000
0 0 24 9 40009a9 0000000
0 0 24 10 40009e6 0000000
0 0 24 11 40004ca 0000000
0 0 24 12 3fff91d 0000000
0 0 24 13 4000389 0000000
0 0 24 14 4000800 0000000
0 0 24 15 40009bb 0000000
0 0 25 0 3fffdcd 0000000
0 0 25 1 3fffbc8 0000000
0 0 25 2 40008d1 0000000
0 0 25 3 40006ff 0000000
0 0 25 4 4000845 0000000
0 0 25 5 3fffd70 0000000
0 0 25 6 3fffd77 0000000
0 0 25 7 400016c 0000000
0 0 25 8 3ffff22 0000000
0 0 25 9 3ffff21 0000000
0 0 25 10 3fffa9c 0000000
0 0 25 11 400018d 0000000
0 0 25 12 3fffe7f 0000000
0 0 25 13 4000675 0000000
0 0 25 14 4000455 0000000
0 0 25 15 3ffff70 0000000
0 0 26 0 4000209 0000000
0 0 26 1 4000231 0000000
0 0 26 2 3fffc79 0000000
0 0 26 3 400037f 0000000
0 0 26 4 4000229 0000000
0 0 26 5 40003ed 0000000
0 0 26 6 4000a32 0000000
0 0 26 7 3fffd77 0000000
0 0 26 8 3fffed5 0000000
0 0 26 9 4000661 0000000
0 0 26 10 3ffffb6 0000000
0 0 26 11 400015a 0000000
0 0 26 12 3fff812 0000000
0 0 26 13 400014f 0000000
0 0 26 14 400021e 0000000
0 0 26 15 400006b 0000000
0 0 27 0 3fffcf3 0000000
0 0 27 1 4000072 0000000
0 0 27 2 3fffd34 0000000
0 0 27 3 40002e6 0000000
0 0 27 4 3fffcdf 0000000
0 0 27 5 40009a2 0000000
0 0 27 6 40003ed 0000000
0 0 27 7 3fffd70 0000000
0 0 27 8 3fffffc 0000000
0 0 27 9 3fffc16 0000000
0 0 27 10 400012f 0000000
0 0 27 11 400028f 0000000
0 0 27 12 40003fd 0000000
0 0 27 13 4000071 0000000
0 0 27 14 4000ac5 0000000
0 0 27 15 3fff862 0000000
0 0 28 0 3ffff31 0000000
0 0 28 1 40002f3 0000000
0 0 28 2 400004e 0000000
0 0 28 3 3fffff8 0000000
0 0 28 4 3fff41c 0000000
0 0 28 5 3fffcdf 0000000
0 0 28 6 4000229 0000000
0 0 28 7 4000845 0000000
0 0 28 8 40005d0 0000000
0 0 28 9 3ffff5a 0000000
0 0 28 10 3ffffd4 0000000
0 0 28 11 3fffdfd 0000000
0 0 28 12 3ffffcb 0000000
0 0 28 13 4000330 0000000
0 0 28 14 3ffff65 0000000
0 0 28 15 3fffbf6 0000000
0 0 29 0 40006f7 0000000
0 0 29 1 4000362 0000000
0 0 29 2 3ffffa1 0000000
0 0 29 3 400058a 0000000
0 0 29 4 3fffff8 0000000
0 0 29 5 40002e6 0000000
0 0 29 6 400037f 0000000
0 0 29 7 40006ff 0000000
0 0 29 8 40003ba 0000000
0 0 29 9 3fffca7 0000000
0 0 29 10 3fff69a 0000000
0 0 29 11 4000197 0000000
0 0 29 12 40000a4 0000000
0 0 29 13 3ffffad 0000000
0 0 29 14 400011f 0000000
0 0 29 15 40007db 0000000
0 0 30 0 3fffefd 0000000
0 0 30 1 3ffff0a 0000000
0 0 30 2 3fff7e2 0000000
0 0 30 3 3ffffa1 0000000
0 0 30 4 400004e 0000000
0 0 30 5 3fffd34 0000000
0 0 30 6 3fffc79 0000000
0 0 30 7 40008d1 0000000
0 0 30 8 4000174 0000000
0 0 30 9 40001c3 0000000
0 0 30 10 4000601 0000000
0 0 30 11 40000ff 0000000
0 0 30 12 40005f2 0000000
0 0 30 13 4000421 0000000
0 0 30 14 4000398 0000000
0 0 30 15 3fff9bd 0000000
0 0 31 0 40002d2 0000000
0 0 31 1 3fff8f2 0000000
0 0 31 2 3ffff0a 0000000
0 0 31 3 4000362 0000000
0 0 31 4 40002f3 0000000
0 0 31 5 4000072 0000000
0 0 31 6 4000231 0000000
0 0 31 7 3fffbc8 0000000
0 0 31 8 3ffff18 0000000
0 0 31 9 3fffb1a 0000000
0 0 31 10 3ffff5c 0000000
0 0 31 11 3fffa4c 0000000
0 0 31 12 4000542 0000000
0 0 31 13 3fffbe7 0000000
0 0 31 14 3fffea2 0000000
0 0 31 15 3ffff18 0000000
0 1 0 0 30832e9 f8b2871
0 1 0 1 31e86ab f9d9d1e
0 1 0 2 332e7df faea258
0 1 0 3 344eeae fbe596f
0 1 0 4 35423e1 fcce8af
0 1 0 5 3605015 fda8ae8
0 1 0 6 3691fad fe76df9
0 1 0 7 36e7a41 ff3d78f
0 1 0 8 37049c0 0000000
0 1 0 9 36e7a41 00c2871
0 1 0 10 3691fad 0189207
0 1 0 11 3605015 0257518
0 1 0 12 35423e1 0331751
0 1 0 13 344eeae 041a691
0 1 0 14 332e7df 0515da8
0 1 0 15 31e86ab 06262e2
0 1 1 0 2ebe5d0 f7a4625
0 1 1 1 3026514 f8ee4ae
0 1 1 2 3174c44 fa20aea
0 1 1 3 329fa9c fb3e6bb
0 1 1 4 339f953 fc49565
0 1 1 5 346cc35 fd45b41
0 1 1 6 3503cc3 fe350a7
0 1 1 7 355f57d ff1ca4d
0 1 1 8 357e5c7 0000000
0 1 1 9 355f57d 00e35b3
0 1 1 10 3503cc3 01caf59
0 1 1 11 346cc35 02ba4bf
0 1 1 12 339f953 03b6a9b
0 1 1 13 329fa9c 04c1945
0 1 1 14 3174c44 05df516
0 1 1 15 3026514 0711b52
0 1 2 0 2cf2372 f67febb
0 1 2 1 2e54caa f7ed597
0 1 2 2 2fa3502 f944db9
0 1 2 3 30d23f8 fa86b52
0 1 2 4 31d86e1 fbb6583
0 1 2 5 32ad204 fcd6c63
0 1 2 6 334a854 fdeb6e2
0 1 2 7 33aac02 fef834d
0 1 2 8 33cb262 0000000
0 1 2 9 33aac02 0107cb3
0 1 2 10 334a854 021491e
0 1 2 11 32ad204 032939d
0 1 2 12 31d86e1 0449a7d
0 1 2 13 30d23f8 05794ae
0 1 2 14 2fa3502 06bb247
0 1 2 15 2e54caa 0812a69
0 1 3 0 2b26904 f54594a
0 1 3 1 2c7be0d f6d8796
0 1 3 2 2dc152f f855bef
0 1 3 3 2eec74d f9be86f
0 1 3 4 2ff1f79 fb15b40
0 1 3 5 30c8af5 fc5e8de
0 1 3 6 316831d fd9b55a
0 1 3 7 31ca72d fecfa08
0 1 3 8 31ebe1b 0000000
0 1 3 9 31ca72d 01305f8
0 1 3 10 316831d 0264aa6
0 1 3 11 30c8af5 03a1722
0 1 3 12 2ff1f79 04ea4c0
0 1 3 13 2eec74d 0641791
0 1 3 14 2dc152f 07aa411
0 1 3 15 2c7be0d 092786a
0 1 4 0 2963b71 f3f8e04
0 1 4 1 2aa1fa6 f5b1aca
0 1 4 2 2bd646b f7568e8
0 1 4 3 2cf4cbc f8e854a
0 1 4 4 2df288c fa69a0c
0 1 4 5 2ec56e9 fbdc321
0 1 4 6 2f62791 fd439c4
0 1 4 7 2fc418c fea39a1
0 1 4 8 2fe52b5 0000000
0 1 4 9 2fc418c 015c65f
0 1 4 10 2f62791 02bc63c
0 1 4 11 2ec56e9 0423cdf
0 1 4 12 2df288c 05965f4
0 1 4 13 2cf4cbc 0717ab6
0 1 4 14 2bd646b 08a9718
0 1 4 15 2aa1fa6 0a4e536
0 1 5 0 27b18d6 f29c7d5
0 1 5 1 28d0f38 f47c3fb
0 1 5 2 29eb9af f649b67
0 1 5 3 2af584d f80636c
0 1 5 4 2be3723 f9b275b
0 1 5 5 2caab08 fb5257a
0 1 5 6 2d407ad fce7432
0 1 5 7 2d9d947 fe75c90
0 1 5 8 2dbd9ad 0000000
0 1 5 9 2d9d947 018a370
0 1 5 10 2d407ad 0318bce
0 1 5 11 2caab08 04ada86
0 1 5 12 2be3723 064d8a5
0 1 5 13 2af584d 07f9c94
0 1 5 14 29eb9af 09b6499
0 1 5 15 28d0f38 0b83c05
0 1 6 0 26179c0 f1355b2
0 1 6 1 2710f17 f33c943
0 1 6 2 2809955 f5331bf
0 1 6 3 28f6f4f f71b20f
0 1 6 4 29cd6da f8f4baf
0 1 6 5 2a82ae1 fac201d
0 1 6 6 2b0c65a fc86e81
0 1 6 7 2b61f92 fe44bba
0 1 6 8 2b7eb5b 0000000
0 1 6 9 2b61f92 01bb446
0 1 6 10 2b0c65a 037917f
0 1 6 11 2a82ae1 053dfe3
0 1 6 12 29cd6da 070b451
0 1 6 13 28f6f4f 08e4df1
0 1 6 14 2809955 0acce41
0 1 6 15 2710f17 0cc36bd
0 1 7 0 249ac18 efc86d8
0 1 7 1 2568ceb f1f6f87
0 1 7 2 263a742 f417df6
0 1 7 3 270498b f62b7f0
0 1 7 4 27bccb0 f8331b6
0 1 7 5 2859c9a fa3006d
0 1 7 6 28d1917 fc24b26
0 1 7 7 291cc85 fe1378b
0 1 7 8 29368fb 0000000
0 1 7 9 291cc85 01ec875
0 1 7 10 28d1917 03db4da
0 1 7 11 2859c9a 05cff93
0 1 7 12 27bccb0 07cce4a
0 1 7 13 270498b 09d4810
0 1 7 14 263a742 0be820a
0 1 7 15 2568ceb 0e09079
0 1 8 0 2340f00 ee5ce51
0 1 8 1 23e0959 f0b1e0f
0 1 8 2 2485403 f2fcf5a
0 1 8 3 2526881 f53cb9a
0 1 8 4 25bba82 f77229c
0 1 8 5 263c020 f99e686
0 1 8 6 269e9c9 fbc3343
0 1 8 7 26dc3de fde2bb8
0 1 8 8 26f112b 0000000
0 1 8 9 26dc3de 021d448
0 1 8 10 269e9c9 043ccbd
0 1 8 11 263c020 066197a
0 1 8 12 25bba82 088dd64
0 1 8 13 2526881 0ac3466
0 1 8 14 2485403 0d030a6
0 1 8 15 23e0959 0f4e1f1
0 1 9 0 220cad1 ecfa0fe
0 1 9 1 227c5e5 ef75800
0 1 9 2 22f226b f1e8c7c
0 1 9 3 23684c1 f4548ea
0 1 9 4 23d7172 f6b73d4
0 1 9 5 24372aa f911288
0 1 9 6 24816fa fb6486c
0 1 9 7 24b0201 fdb36f2
0 1 9 8 24c1015 0000000
0 1 9 9 24b0201 024c90e
0 1 9 10 24816fa 049b794
0 1 9 11 24372aa 06eed78
0 1 9 12 23d7172 0948c2c
0 1 9 13 23684c1 0bab716
0 1 9 14 22f226b 0e17384
0 1 9 15 227c5e5 108a800
0 1 10 0 21014d5 eba9ed2
0 1 10 1 2140f24 ee48d13
0 1 10 2 218831e f0e3d9a
0 1 10 3 21d21b3 f378beb
0 1 10 4 2219439 f606291
0 1 10 5 2257eef f88c741
0 1 10 6 2289273 fb0c8d7
0 1 10 7 22a86cb fd87183
0 1 10 8 22b3c55 0000000
0 1 10 9 22a86cb 0278e7d
0 1 10 10 2289273 04f3729
0 1 10 11 2257eef 07738bf
0 1 10 12 2219439 09f9d6f
0 1 10 13 21d21b3 0c87415
0 1 10 14 218831e 0f1c266
0 1 10 15 2140f24 11b72ed
0 1 11 0 201fedd ea74c2c
0 1 11 1 2032a35 ed349b6
0 1 11 2 204d024 eff4670
0 1 11 3 206cc1d f2b0058
0 1 11 4 208d282 f56586e
0 1 11 5 20ab7e4 f814155
0 1 11 6 20c42d6 fabbf6f
0 1 11 7 20d4341 fd5f65d
0 1 11 8 20d9e1c 0000000
0 1 11 9 20d4341 02a09a3
0 1 11 10 20c42d6 0544091
0 1 11 11 20ab7e4 07ebeab
0 1 11 12 208d282 0a9a792
0 1 11 13 206cc1d 0d4ffa8
0 1 11 14 204d024 100b990
0 1 11 15 2032a35 12cb64a
0 1 12 0 1f66eb4 e966448
0 1 12 1 1f531c8 ec42e27
0 1 12 2 1f4578f ef234f8
0 1 12 3 1f3ead0 f20113a
0 1 12 4 1f3ba56 f4d9ed3
0 1 12 5 1f3cbd4 f7ab819
0 1 12 6 1f3eb60 fa76f0d
0 1 12 7 1f40ae7 fd3d405
0 1 12 8 1f41275 0000000
0 1 12 9 1f40ae7 02c2bfb
0 1 12 10 1f3eb60 05890f3
0 1 12 11 1f3cbd4 08547e7
0 1 12 12 1f3ba56 0b2612d
0 1 12 13 1f3ead0 0dfeec6
0 1 12 14 1f4578f 10dcb08
0 1 12 15 1f531c8 13bd1d9
0 1 13 0 1ed967b e887618
0 1 13 1 1ea3078 eb7bf2c
0 1 13 2 1e74648 ee7668e
0 1 13 3 1e4d58f f171326
0 1 13 4 1e2dab3 f46785a
0 1 13 5 1e156ed f756d6b
0 1 13 6 1e04d46 fa3e8f1
0 1 13 7 1dfb0ba fd2133a
0 1 13 8 1df7b95 0000000
0 1 13 9 1dfb0ba 02decc6
0 1 13 10 1e04d46 05c170f
0 1 13 11 1e156ed 08a9295
0 1 13 12 1e2dab3 0b987a6
0 1 13 13 1e4d58f 0e8ecda
0 1 13 14 1e74648 1189972
0 1 13 15 1ea3078 14840d4
0 1 14 0 1e74265 e7e07eb
0 1 14 1 1e25391 eae7c5a
0 1 14 2 1ddd7a3 edf690c
0 1 14 3 1d9e0ec f106d08
0 1 14 4 1d67f70 f413292
0 1 14 5 1d3d374 f717ee1
0 1 14 6 1d1db68 fa158fb
0 1 14 7 1d0b9f6 fd0ccc0
0 1 14 8 1d04d9b 0000000
0 1 14 9 1d0b9f6 02f3340
0 1 14 10 1d1db68 05ea705
0 1 14 11 1d3d374 08e811f
0 1 14 12 1d67f70 0becd6e
0 1 14 13 1d9e0ec 0ef92f8
0 1 14 14 1ddd7a3 12096f4
0 1 14 15 1e25391 15183a6
0 1 15 0 1e37d6d e779aeb
0 1 15 1 1dda0e9 ea8bcc7
0 1 15 2 1d820f9 eda7b06
0 1 15 3 1d33943 f0c51e9
0 1 15 4 1cefaba f3df135
0 1 15 5 1cb8f74 f6f20b1
0 1 15 6 1c9177d f9fc4e5
0 1 15 7 1c78fd7 fcfffa3
0 1 15 8 1c7143e 0000000
0 1 15 9 1c78fd7 030005d
0 1 15 10 1c9177d 0603b1b
0 1 15 11 1cb8f74 090df4f
0 1 15 12 1cefaba 0c20ecb
0 1 15 13 1d33943 0f3ae17
0 1 15 14 1d820f9 12584fa
0 1 15 15 1dda0e9 1574339
0 1 16 0 1e239df e7567d5
0 1 16 1 1dc0422 ea6cf18
0 1 16 2 1d6372a ed8ca0d
0 1 16 3 1d0f5ad f0af3b5
0 1 16 4 1cc7466 f3cd531
0 1 16 5 1c8ca93 f6e519e
0 1 16 6 1c61583 f9f3be5
0 1 16 7 1c47208 fcfc0db
0 1 16 8 1c3e7ce 0000000
0 1 16 9 1c47208 0303f25
0 1 16 10 1c61583 060c41b
0 1 16 11 1c8ca93 091ae62
