0 0 7 0 4000000 0000000
0 0 7 1 4000000 0000000
0 0 7 2 4000000 0000000
0 0 7 3 4000000 0000000
0 0 7 4 4000000 0000000
0 0 7 5 4000000 0000000
0 0 7 6 4000000 0000000
0 0 7 7 4000000 0000000
0 0 7 8 4000000 0000000
0 0 7 9 4000000 0000000
0 0 7 10 4000000 0000000
0 0 7 11 4000000 0000000
0 0 7 12 4000000 0000000
0 0 7 13 4000000 0000000
0 0 7 14 4000000 0000000
0 0 7 15 4000000 0000000
0 0 8 0 4000000 0000000
0 0 8 1 4000000 0000000
0 0 8 2 4000000 0000000
0 0 8 3 4000000 0000000
0 0 8 4 4000000 0000000
0 0 8 5 4000000 0000000
0 0 8 6 4000000 0000000
0 0 8 7 4000000 0000000
0 0 8 8 4000000 0000000
0 0 8 9 4000000 0000000
0 0 8 10 4000000 0000000
0 0 8 11 4000000 0000000
0 0 8 12 4000000 0000000
0 0 8 13 4000000 0000000
0 0 8 14 4000000 0000000
0 0 8 15 4000000 0000000
0 0 9 0 4000000 0000000
0 0 9 1 4000000 0000000
0 0 9 2 4000000 0000000
0 0 9 3 4000000 0000000
0 0 9 4 4000000 0000000
0 0 9 5 4000000 0000000
0 0 9 6 4000000 0000000
0 0 9 7 4000000 0000000
0 0 9 8 4000000 0000000
0 0 9 9 4000000 0000000
0 0 9 10 4000000 0000000
0 0 9 11 4000000 0000000
0 0 9 12 4000000 0000000
0 0 9 13 4000000 0000000
0 0 9 14 4000000 0000000
0 0 9 15 4000000 0000000
0 0 10 0 4000000 0000000
0 0 10 1 4000000 0000000
0 0 10 2 4000000 0000000
0 0 10 3 4000000 0000000
0 0 10 4 4000000 0000000
0 0 10 5 4000000 0000000
0 0 10 6 4000000 0000000
0 0 10 7 4000000 0000000
0 0 10 8 4000000 0000000
0 0 10 9 4000000 0000000
0 0 10 10 4000000 0000000
0 0 10 11 4000000 0000000
0 0 10 12 4000000 0000000
0 0 10 13 4000000 0000000
0 0 10 14 4000000 0000000
0 0 10 15 4000000 0000000
0 0 11 0 4000000 0000000
0 0 11 1 4000000 0000000
0 0 11 2 4000000 0000000
0 0 11 3 4000000 0000000
0 0 11 4 4000000 0000000
0 0 11 5 4000000 0000000
0 0 11 6 4000000 0000000
0 0 11 7 4000000 0000000
0 0 11 8 4000000 0000000
0 0 11 9 4000000 0000000
0 0 11 10 4000000 0000000
0 0 11 11 4000000 0000000
0 0 11 12 4000000 0000000
0 0 11 13 4000000 0000000
0 0 11 14 4000000 0000000
0 0 11 15 4000000 0000000
0 0 12 0 4000000 0000000
0 0 12 1 4000000 0000000
0 0 12 2 4000000 0000000
0 0 12 3 4000000 0000000
0 0 12 4 4000000 0000000
0 0 12 5 4000000 0000000
0 0 12 6 4000000 0000000
0 0 12 7 4000000 0000000
0 0 12 8 4000000 0000000
0 0 12 9 4000000 0000000
0 0 12 10 4000000 0000000
0 0 12 11 4000000 0000000
0 0 12 12 4000000 0000000
0 0 12 13 4000000 0000000
0 0 12 14 4000000 0000000
0 0 12 15 4000000 0000000
0 0 13 0 4000000 0000000
0 0 13 1 4000000 0000000
0 0 13 2 4000000 0000000
0 0 13 3 4000000 0000000
0 0 13 4 4000000 0000000
0 0 13 5 4000000 0000000
0 0 13 6 4000000 0000000
0 0 13 7 4000000 0000000
0 0 13 8 4000000 0000000
0 0 13 9 4000000 0000000
0 0 13 10 4000000 0000000
0 0 13 11 4000000 0000000
0 0 13 12 4000000 0000000
0 0 13 13 4000000 0000000
0 0 13 14 4000000 0000000
0 0 13 15 4000000 0000000
0 0 14 0 4000000 0000000
0 0 14 1 4000000 0000000
0 0 14 2 4000000 0000000
0 0 14 3 4000000 0000000
0 0 14 4 4000000 0000000
0 0 14 5 4000000 0000000
0 0 14 6 4000000 0000000
0 0 14 7 4000000 0000000
0 0 14 8 4000000 0000000
0 0 14 9 4000000 0000000
0 0 14 10 4000000 0000000
0 0 14 11 4000000 0000000
0 0 14 12 4000000 0000000
0 0 14 13 4000000 0000000
0 0 14 14 4000000 0000000
0 0 14 15 4000000 0000000
0 0 15 0 4000000 0000000
0 0 15 1 4000000 0000000
0 0 15 2 4000000 0000000
0 0 15 3 4000000 0000000
0 0 15 4 4000000 0000000
0 0 15 5 4000000 0000000
0 0 15 6 4000000 0000000
0 0 15 7 4000000 0000000
0 0 15 8 4000000 0000000
0 0 15 9 4000000 0000000
0 0 15 10 4000000 0000000
0 0 15 11 4000000 0000000
0 0 15 12 4000000 0000000
0 0 15 13 4000000 0000000
0 0 15 14 4000000 0000000
0 0 15 15 4000000 0000000
0 0 16 0 4000000 0000000
0 0 16 1 4000000 0000000
0 0 16 2 4000000 0000000
0 0 16 3 4000000 0000000
0 0 16 4 4000000 0000000
0 0 16 5 4000000 0000000
0 0 16 6 4000000 0000000
0 0 16 7 4000000 0000000
0 0 16 8 4000000 0000000
0 0 16 9 4000000 0000000
0 0 16 10 4000000 0000000
0 0 16 11 4000000 0000000
0 0 16 12 4000000 0000000
0 0 16 13 4000000 0000000
0 0 16 14 4000000 0000000
0 0 16 15 4000000 0000000
0 0 17 0 4000000 0000000
0 0 17 1 4000000 0000000
0 0 17 2 4000000 0000000
0 0 17 3 4000000 0000000
0 0 17 4 4000000 0000000
0 0 17 5 4000000 0000000
0 0 17 6 4000000 0000000
0 0 17 7 4000000 0000000
0 0 17 8 4000000 0000000
0 0 17 9 4000000 0000000
0 0 17 10 4000000 0000000
0 0 17 11 4000000 0000000
0 0 17 12 4000000 0000000
0 0 17 13 4000000 0000000
0 0 17 14 4000000 0000000
0 0 17 15 4000000 0000000
0 0 18 0 4000000 0000000
0 0 18 1 4000000 0000000
0 0 18 2 4000000 0000000
0 0 18 3 4000000 0000000
0 0 18 4 4000000 0000000
0 0 18 5 4000000 0000000
0 0 18 6 4000000 0000000
0 0 18 7 4000000 0000000
0 0 18 8 4000000 0000000
0 0 18 9 4000000 0000000
0 0 18 10 4000000 0000000
0 0 18 11 4000000 0000000
0 0 18 12 4000000 0000000
0 0 18 13 4000000 0000000
0 0 18 14 4000000 0000000
0 0 18 15 4000000 0000000
0 0 19 0 4000000 0000000
0 0 19 1 4000000 0000000
0 0 19 2 4000000 0000000
0 0 19 3 4000000 0000000
0 0 19 4 4000000 0000000
0 0 19 5 4000000 0000000
0 0 19 6 4000000 0000000
0 0 19 7 4000000 0000000
0 0 19 8 4000000 0000000
0 0 19 9 4000000 0000000
0 0 19 10 4000000 0000000
0 0 19 11 4000000 0000000
0 0 19 12 4000000 0000000
0 0 19 13 4000000 0000000
0 0 19 14 4000000 0000000
0 0 19 15 4000000 0000000
0 0 20 0 4000000 0000000
0 0 20 1 4000000 0000000
0 0 20 2 4000000 0000000
0 0 20 3 4000000 0000000
0 0 20 4 4000000 0000000
0 0 20 5 4000000 0000000
0 0 20 6 4000000 0000000
0 0 20 7 4000000 0000000
0 0 20 8 4000000 0000000
0 0 20 9 4000000 0000000
0 0 20 10 4000000 0000000
0 0 20 11 4000000 0000000
0 0 20 12 4000000 0000000
0 0 20 13 4000000 0000000
0 0 20 14 4000000 0000000
0 0 20 15 4000000 0000000
0 0 21 0 4000000 0000000
0 0 21 1 4000000 0000000
0 0 21 2 4000000 0000000
0 0 21 3 4000000 0000000
0 0 21 4 4000000 0000000
0 0 21 5 4000000 0000000
0 0 21 6 4000000 0000000
0 0 21 7 4000000 0000000
0 0 21 8 4000000 0000000
0 0 21 9 4000000 0000000
0 0 21 10 4000000 0000000
0 0 21 11 4000000 0000000
0 0 21 12 4000000 0000000
0 0 21 13 4000000 0000000
0 0 21 14 4000000 0000000
0 0 21 15 4000000 0000000
0 0 22 0 4000000 0000000
0 0 22 1 4000000 0000000
0 0 22 2 4000000 0000000
0 0 22 3 4000000 0000000
0 0 22 4 4000000 0000000
0 0 22 5 4000000 0000000
0 0 22 6 4000000 0000000
0 0 22 7 4000000 0000000
0 0 22 8 4000000 0000000
0 0 22 9 4000000 0000000
0 0 22 10 4000000 0000000
0 0 22 11 4000000 0000000
0 0 22 12 4000000 0000000
0 0 22 13 4000000 0000000
0 0 22 14 4000000 0000000
0 0 22 15 4000000 0000000
0 0 23 0 4000000 0000000
0 0 23 1 4000000 0000000
0 0 23 2 4000000 0000000
0 0 23 3 4000000 0000000
0 0 23 4 4000000 0000000
0 0 23 5 4000000 0000000
0 0 23 6 4000000 0000000
0 0 23 7 4000000 0000000
0 0 23 8 4000000 0000000
0 0 23 9 4000000 0000000
0 0 23 10 4000000 0000000
0 0 23 11 4000000 0000000
0 0 23 12 4000000 0000000
0 0 23 13 4000000 0000000
0 0 23 14 4000000 0000000
0 0 23 15 4000000 0000000
0 0 24 0 4000000 0000000
0 0 24 1 4000000 0000000
0 0 24 2 4000000 0000000
0 0 24 3 4000000 0000000
0 0 24 4 4000000 0000000
0 0 24 5 4000000 0000000
0 0 24 6 4000000 0000000
0 0 24 7 4000000 0000000
0 0 24 8 4000000 0000000
0 0 24 9 4000000 0000000
0 0 24 10 4000000 0000000
0 0 24 11 4000000 0000000
0 0 24 12 4000000 0000000
0 0 24 13 4000000 0000000
0 0 24 14 4000000 0000000
0 0 24 15 4000000 0000000
0 0 25 0 4000000 0000000
0 0 25 1 4000000 0000000
0 0 25 2 4000000 0000000
0 0 25 3 4000000 0000000
0 0 25 4 4000000 0000000
0 0 25 5 4000000 0000000
0 0 25 6 4000000 0000000
0 0 25 7 4000000 0000000
0 0 25 8 4000000 0000000
0 0 25 9 4000000 0000000
0 0 25 10 4000000 0000000
0 0 25 11 4000000 0000000
0 0 25 12 4000000 0000000
0 0 25 13 4000000 0000000
0 0 25 14 4000000 0000000
0 0 25 15 4000000 0000000
0 0 26 0 4000000 0000000
0 0 26 1 4000000 0000000
0 0 26 2 4000000 0000000
0 0 26 3 4000000 0000000
0 0 26 4 4000000 0000000
0 0 26 5 4000000 0000000
0 0 26 6 4000000 0000000
0 0 26 7 4000000 0000000
0 0 26 8 4000000 0000000
0 0 26 9 4000000 0000000
0 0 26 10 4000000 0000000
0 0 26 11 4000000 0000000
0 0 26 12 4000000 0000000
0 0 26 13 4000000 0000000
0 0 26 14 4000000 0000000
0 0 26 15 4000000 0000000
0 0 27 0 4000000 0000000
0 0 27 1 4000000 0000000
0 0 27 2 4000000 0000000
0 0 27 3 4000000 0000000
0 0 27 4 4000000 0000000
0 0 27 5 4000000 0000000
0 0 27 6 4000000 0000000
0 0 27 7 4000000 0000000
0 0 27 8 4000000 0000000
0 0 27 9 4000000 0000000
0 0 27 10 4000000 0000000
0 0 27 11 4000000 0000000
0 0 27 12 4000000 0000000
0 0 27 13 4000000 0000000
0 0 27 14 4000000 0000000
0 0 27 15 4000000 0000000
0 0 28 0 4000000 0000000
0 0 28 1 4000000 0000000
0 0 28 2 4000000 0000000
0 0 28 3 4000000 0000000
0 0 28 4 4000000 0000000
0 0 28 5 4000000 0000000
0 0 28 6 4000000 0000000
0 0 28 7 4000000 0000000
0 0 28 8 4000000 0000000
0 0 28 9 4000000 0000000
0 0 28 10 4000000 0000000
0 0 28 11 4000000 0000000
0 0 28 12 4000000 0000000
0 0 28 13 4000000 0000000
0 0 28 14 4000000 0000000
0 0 28 15 4000000 0000000
0 0 29 0 4000000 0000000
0 0 29 1 4000000 0000000
0 0 29 2 4000000 0000000
0 0 29 3 4000000 0000000
0 0 29 4 4000000 0000000
0 0 29 5 4000000 0000000
0 0 29 6 4000000 0000000
0 0 29 7 4000000 0000000
0 0 29 8 4000000 0000000
0 0 29 9 4000000 0000000
0 0 29 10 4000000 0000000
0 0 29 11 4000000 0000000
0 0 29 12 4000000 0000000
0 0 29 13 4000000 0000000
0 0 29 14 4000000 0000000
0 0 29 15 4000000 0000000
0 0 30 0 4000000 0000000
0 0 30 1 4000000 0000000
0 0 30 2 4000000 0000000
0 0 30 3 4000000 0000000
0 0 30 4 4000000 0000000
0 0 30 5 4000000 0000000
0 0 30 6 4000000 0000000
0 0 30 7 4000000 0000000
0 0 30 8 4000000 0000000
0 0 30 9 4000000 0000000
0 0 30 10 4000000 0000000
0 0 30 11 4000000 0000000
0 0 30 12 4000000 0000000
0 0 30 13 4000000 0000000
0 0 30 14 4000000 0000000
0 0 30 15 4000000 0000000
0 0 31 0 4000000 0000000
0 0 31 1 4000000 0000000
0 0 31 2 4000000 0000000
0 0 31 3 4000000 0000000
0 0 31 4 4000000 0000000
0 0 31 5 4000000 0000000
0 0 31 6 4000000 0000000
0 0 31 7 4000000 0000000
0 0 31 8 4000000 0000000
0 0 31 9 4000000 0000000
0 0 31 10 4000000 0000000
0 0 31 11 4000000 0000000
0 0 31 12 4000000 0000000
0 0 31 13 4000000 0000000
0 0 31 14 4000000 0000000
0 0 31 15 4000000 0000000
0 1 0 0 0000000 0000000
0 1 0 1 0000000 0000000
0 1 0 2 0000000 0000000
0 1 0 3 0000000 0000000
0 1 0 4 0000000 0000000
0 1 0 5 0000000 0000000
0 1 0 6 0000000 0000000
0 1 0 7 0000000 0000000
0 1 0 8 0000000 0000000
0 1 0 9 0000000 0000000
0 1 0 10 0000000 0000000
0 1 0 11 0000000 0000000
0 1 0 12 0000000 0000000
0 1 0 13 0000000 0000000
0 1 0 14 0000000 0000000
0 1 0 15 0000000 0000000
0 1 1 0 0000000 0000000
0 1 1 1 0000000 0000000
0 1 1 2 0000000 0000000
0 1 1 3 0000000 0000000
0 1 1 4 0000000 0000000
0 1 1 5 0000000 0000000
0 1 1 6 0000000 0000000
0 1 1 7 0000000 0000000
0 1 1 8 0000000 0000000
0 1 1 9 0000000 0000000
0 1 1 10 0000000 0000000
0 1 1 11 0000000 0000000
0 1 1 12 0000000 0000000
0 1 1 13 0000000 0000000
0 1 1 14 0000000 0000000
0 1 1 15 0000000 0000000
0 1 2 0 0000000 0000000
0 1 2 1 0000000 0000000
0 1 2 2 0000000 0000000
0 1 2 3 0000000 0000000
0 1 2 4 0000000 0000000
0 1 2 5 0000000 0000000
0 1 2 6 0000000 0000000
0 1 2 7 0000000 0000000
0 1 2 8 0000000 0000000
0 1 2 9 0000000 0000000
0 1 2 10 0000000 0000000
0 1 2 11 0000000 0000000
0 1 2 12 0000000 0000000
0 1 2 13 0000000 0000000
0 1 2 14 0000000 0000000
0 1 2 15 0000000 0000000
0 1 3 0 0000000 0000000
0 1 3 1 0000000 0000000
0 1 3 2 0000000 0000000
0 1 3 3 0000000 0000000
0 1 3 4 0000000 0000000
0 1 3 5 0000000 0000000
0 1 3 6 0000000 0000000
0 1 3 7 0000000 0000000
0 1 3 8 0000000 0000000
0 1 3 9 0000000 0000000
0 1 3 10 0000000 0000000
0 1 3 11 0000000 0000000
0 1 3 12 0000000 0000000
0 1 3 13 0000000 0000000
0 1 3 14 0000000 0000000
0 1 3 15 0000000 0000000
0 1 4 0 0000000 0000000
0 1 4 1 0000000 0000000
0 1 4 2 0000000 0000000
0 1 4 3 0000000 0000000
0 1 4 4 0000000 0000000
0 1 4 5 0000000 0000000
0 1 4 6 0000000 0000000
0 1 4 7 0000000 0000000
0 1 4 8 0000000 0000000
0 1 4 9 0000000 0000000
0 1 4 10 0000000 0000000
0 1 4 11 0000000 0000000
0 1 4 12 0000000 0000000
0 1 4 13 0000000 0000000
0 1 4 14 0000000 0000000
0 1 4 15 0000000 0000000
0 1 5 0 0000000 0000000
0 1 5 1 0000000 0000000
0 1 5 2 0000000 0000000
0 1 5 3 0000000 0000000
0 1 5 4 0000000 0000000
0 1 5 5 0000000 0000000
0 1 5 6 0000000 0000000
0 1 5 7 0000000 0000000
0 1 5 8 0000000 0000000
0 1 5 9 0000000 0000000
0 1 5 10 0000000 0000000
0 1 5 11 0000000 0000000
0 1 5 12 0000000 0000000
0 1 5 13 0000000 0000000
0 1 5 14 0000000 0000000
0 1 5 15 0000000 0000000
0 1 6 0 0000000 0000000
0 1 6 1 0000000 0000000
0 1 6 2 0000000 0000000
0 1 6 3 0000000 0000000
0 1 6 4 0000000 0000000
0 1 6 5 0000000 0000000
0 1 6 6 0000000 0000000
0 1 6 7 0000000 0000000
0 1 6 8 0000000 0000000
0 1 6 9 0000000 0000000
0 1 6 10 0000000 0000000
0 1 6 11 0000000 0000000
0 1 6 12 0000000 0000000
0 1 6 13 0000000 0000000
0 1 6 14 0000000 0000000
0 1 6 15 0000000 0000000
0 1 7 0 0000000 0000000
0 1 7 1 0000000 0000000
0 1 7 2 0000000 0000000
0 1 7 3 0000000 0000000
0 1 7 4 0000000 0000000
0 1 7 5 0000000 0000000
0 1 7 6 0000000 0000000
0 1 7 7 0000000 0000000
0 1 7 8 0000000 0000000
0 1 7 9 0000000 0000000
0 1 7 10 0000000 0000000
0 1 7 11 0000000 0000000
0 1 7 12 0000000 0000000
0 1 7 13 0000000 0000000
0 1 7 14 0000000 0000000
0 1 7 15 0000000 0000000
0 1 8 0 0000000 0000000
0 1 8 1 0000000 0000000
0 1 8 2 0000000 0000000
0 1 8 3 0000000 0000000
0 1 8 4 0000000 0000000
0 1 8 5 0000000 0000000
0 1 8 6 0000000 0000000
0 1 8 7 0000000 0000000
0 1 8 8 0000000 0000000
0 1 8 9 0000000 0000000
0 1 8 10 0000000 0000000
0 1 8 11 0000000 0000000
0 1 8 12 0000000 0000000
0 1 8 13 0000000 0000000
0 1 8 14 0000000 0000000
0 1 8 15 0000000 0000000
0 1 9 0 0000000 0000000
0 1 9 1 0000000 0000000
0 1 9 2 0000000 0000000
0 1 9 3 0000000 0000000
0 1 9 4 0000000 0000000
0 1 9 5 0000000 0000000
0 1 9 6 0000000 0000000
0 1 9 7 0000000 0000000
0 1 9 8 0000000 0000000
0 1 9 9 0000000 0000000
0 1 9 10 0000000 0000000
0 1 9 11 0000000 0000000
0 1 9 12 0000000 0000000
0 1 9 13 0000000 0000000
0 1 9 14 0000000 0000000
0 1 9 15 0000000 0000000
0 1 10 0 0000000 0000000
0 1 10 1 0000000 0000000
0 1 10 2 0000000 0000000
0 1 10 3 0000000 0000000
0 1 10 4 0000000 0000000
0 1 10 5 0000000 0000000
0 1 10 6 0000000 0000000
0 1 10 7 0000000 0000000
0 1 10 8 0000000 0000000
0 1 10 9 0000000 0000000
0 1 10 10 0000000 0000000
0 1 10 11 0000000 0000000
0 1 10 12 0000000 0000000
0 1 10 13 0000000 0000000
0 1 10 14 0000000 0000000
0 1 10 15 0000000 0000000
0 1 11 0 0000000 0000000
0 1 11 1 0000000 0000000
0 1 11 2 0000000 0000000
0 1 11 3 0000000 0000000
0 1 11 4 0000000 0000000
0 1 11 5 0000000 0000000
0 1 11 6 0000000 0000000
0 1 11 7 0000000 0000000
0 1 11 8 0000000 0000000
0 1 11 9 0000000 0000000
0 1 11 10 0000000 0000000
0 1 11 11 0000000 0000000
0 1 11 12 0000000 0000000
0 1 11 13 0000000 0000000
0 1 11 14 0000000 0000000
0 1 11 15 0000000 0000000
0 1 12 0 0000000 0000000
0 1 12 1 0000000 0000000
0 1 12 2 0000000 0000000
0 1 12 3 0000000 0000000
0 1 12 4 0000000 0000000
0 1 12 5 0000000 0000000
0 1 12 6 0000000 0000000
0 1 12 7 0000000 0000000
0 1 12 8 0000000 0000000
0 1 12 9 0000000 0000000
0 1 12 10 0000000 0000000
0 1 12 11 0000000 0000000
0 1 12 12 0000000 0000000
0 1 12 13 0000000 0000000
0 1 12 14 0000000 0000000
0 1 12 15 0000000 0000000
0 1 13 0 0000000 0000000
0 1 13 1 0000000 0000000
0 1 13 2 0000000 0000000
0 1 13 3 0000000 0000000
0 1 13 4 0000000 0000000
0 1 13 5 0000000 0000000
0 1 13 6 0000000 0000000
0 1 13 7 0000000 0000000
0 1 13 8 0000000 0000000
0 1 13 9 0000000 0000000
0 1 13 10 0000000 0000000
0 1 13 11 0000000 0000000
0 1 13 12 0000000 0000000
0 1 13 13 0000000 0000000
0 1 13 14 0000000 0000000
0 1 13 15 0000000 0000000
0 1 14 0 0000000 0000000
0 1 14 1 0000000 0000000
0 1 14 2 0000000 0000000
0 1 14 3 0000000 0000000
0 1 14 4 0000000 0000000
0 1 14 5 0000000 0000000
0 1 14 6 0000000 0000000
0 1 14 7 0000000 0000000
0 1 14 8 0000000 0000000
0 1 14 9 0000000 0000000
0 1 14 10 0000000 0000000
0 1 14 11 0000000 0000000
0 1 14 12 0000000 0000000
0 1 14 13 0000000 0000000
0 1 14 14 0000000 0000000
0 1 14 15 0000000 0000000
0 1 15 0 0000000 0000000
0 1 15 1 0000000 0000000
0 1 15 2 0000000 0000000
0 1 15 3 0000000 0000000
0 1 15 4 0000000 0000000
0 1 15 5 0000000 0000000
0 1 15 6 0000000 0000000
0 1 15 7 0000000 0000000
0 1 15 8 0000000 0000000
0 1 15 9 0000000 0000000
0 1 15 10 0000000 0000000
0 1 15 11 0000000 0000000
0 1 15 12 0000000 0000000
0 1 15 13 0000000 0000000
0 1 15 14 0000000 0000000
0 1 15 15 0000000 0000000
0 1 16 0 0000000 0000000
0 1 16 1 0000000 0000000
0 1 16 2 0000000 0000000
0 1 16 3 0000000 0000000
0 1 16 4 0000000 0000000
0 1 16 5 0000000 0000000
0 1 16 6 0000000 0000000
0 1 16 7 0000000 0000000
0 1 16 8 0000000 0000000
0 1 16 9 0000000 0000000
0 1 16 10 0000000 0000000
0 1 16 11 0000000 0000000
0 1 16 12 0000000 0000000
0 1 16 13 0000000 0000000
0 1 16 14 0000000 0000000
0 1 16 15 0000000 0000000
0 1 17 0 0000000 0000000
0 1 17 1 0000000 0000000
0 1 17 2 0000000 0000000
0 1 17 3 0000000 0000000
0 1 17 4 0000000 0000000
0 1 17 5 0000000 0000000
0 1 17 6 0000000 0000000
0 1 17 7 0000000 0000000
0 1 17 8 0000000 0000000
0 1 17 9 0000000 0000000
0 1 17 10 0000000 0000000
0 1 17 11 0000000 0000000
0 1 17 12 0000000 0000000
0 1 17 13 0000000 0000000
0 1 17 14 0000000 0000000
0 1 17 15 0000000 0000000
0 1 18 0 0000000 0000000
0 1 18 1 0000000 0000000
0 1 18 2 0000000 0000000
0 1 18 3 0000000 0000000
0 1 18 4 0000000 0000000
0 1 18 5 0000000 0000000
0 1 18 6 0000000 0000000
0 1 18 7 0000000 0000000
0 1 18 8 0000000 0000000
0 1 18 9 0000000 0000000
0 1 18 10 0000000 0000000
0 1 18 11 0000000 0000000
0 1 18 12 0000000 0000000
0 1 18 13 0000000 0000000
0 1 18 14 0000000 0000000
0 1 18 15 0000000 0000000
0 1 19 0 0000000 0000000
0 1 19 1 0000000 0000000
0 1 19 2 0000000 0000000
0 1 19 3 0000000 0000000
0 1 19 4 0000000 0000000
0 1 19 5 0000000 0000000
0 1 19 6 0000000 0000000
0 1 19 7 0000000 0000000
0 1 19 8 0000000 0000000
0 1 19 9 0000000 0000000
0 1 19 10 0000000 0000000
0 1 19 11 0000000 0000000
0 1 19 12 0000000 0000000
0 1 19 13 0000000 0000000
0 1 19 14 0000000 0000000
0 1 19 15 0000000 0000000
0 1 20 0 0000000 0000000
0 1 20 1 0000000 0000000
0 1 20 2 0000000 0000000
0 1 20 3 0000000 0000000
0 1 20 4 0000000 0000000
0 1 20 5 0000000 0000000
0 1 20 6 0000000 0000000
0 1 20 7 0000000 0000000
0 1 20 8 0000000 0000000
0 1 20 9 0000000 0000000
0 1 20 10 0000000 0000000
0 1 20 11 0000000 0000000
0 1 20 12 0000000 0000000
0 1 20 13 0000000 0000000
0 1 20 14 0000000 0000000
0 1 20 15 0000000 0000000
0 1 21 0 0000000 0000000
0 1 21 1 0000000 0000000
0 1 21 2 0000000 0000000
0 1 21 3 0000000 0000000
0 1 21 4 0000000 0000000
0 1 21 5 0000000 0000000
0 1 21 6 0000000 0000000
0 1 21 7 0000000 0000000
0 1 21 8 0000000 0000000
0 1 21 9 0000000 0000000
0 1 21 10 0000000 0000000
0 1 21 11 0000000 0000000
0 1 21 12 0000000 0000000
0 1 21 13 0000000 0000000
0 1 21 14 0000000 0000000
0 1 21 15 0000000 0000000
0 1 22 0 0000000 0000000
0 1 22 1 0000000 0000000
0 1 22 2 0000000 0000000
0 1 22 3 0000000 0000000
0 1 22 4 0000000 0000000
0 1 22 5 0000000 0000000
0 1 22 6 0000000 0000000
0 1 22 7 0000000 0000000
0 1 22 8 0000000 0000000
0 1 22 9 0000000 0000000
0 1 22 10 0000000 0000000
