cycle,o_word
4773,-2
4774,0
4775,-0.015625
4776,0.015625
4777,0
4778,-0.015625
4779,0.015625
4780,1.984375
4781,-2
4782,-2
4783,-2
4784,-2
4785,0
4786,0.015625
4787,-0.015625
4788,1.984375
4789,-2
4790,0
4791,-0.015625
4792,0.015625
4793,0
4794,-0.015625
4795,0.015625
4796,0.8125
4797,1.390625
4798,1.96875
4799,1.984375
4800,1.984375
4801,0
4802,0.015625
4803,-0.015625
4804,1.984375
4805,-2
4806,0
4807,-0.015625
4808,0.015625
4809,0
4810,-0.015625
4811,0.015625
4812,-2
4813,-2
4814,-2
4815,-2
4816,-2
4817,0
4818,0.015625
4819,-0.015625
4820,1.984375
4821,-2
4822,0
4823,-0.015625
4824,0.015625
4825,0
4826,-0.015625
4827,0.015625
4828,1.984375
4829,1.984375
4830,1.984375
4831,1.984375
4832,1.984375
4833,0
4834,0.015625
4835,-0.015625
4836,1.984375
4837,-2
4838,0
4839,-0.015625
4840,0.015625
4841,0
4842,-0.015625
4843,0.015625
4844,-2
4845,-2
4846,-2
4847,-1.703125
4848,-1.125
4849,0
4850,0.015625
4851,-0.015625
4852,1.984375
4853,-2
4854,0
4855,-0.015625
4856,0.015625
4857,0
4858,-0.015625
4859,0.015625
4860,1.984375
4861,1.984375
4862,1.984375
4863,1.984375
4864,-2
4865,0
4866,0.015625
4867,-0.015625
4868,1.984375
4869,-2
4870,0
4871,-0.015625
4872,0.015625
4873,0
4874,-0.015625
4875,0.015625
4876,-0.9375
4877,-0.359375
4878,0.21875
4879,0.796875
4880,1.375
4881,0
4882,0.015625
4883,-0.015625
4884,1.984375
4885,-2
4886,0
4887,-0.015625
4888,0.015625
4889,0
4890,-0.015625
4891,0.015625
4892,-2
4893,-2
4894,-2
4895,-2
4896,-2
4897,0
4898,0.015625
4899,-0.015625
4900,1.984375
4901,-2
4902,0
4903,-0.015625
4904,0.015625
4905,0
4906,-0.015625
4907,0.015625
4908,1.5625
4909,1.984375
4910,1.984375
4911,1.984375
4912,1.984375
4913,0
4914,0.015625
4915,-0.015625
4916,1.984375
4917,-2
4918,0
4919,-0.015625
4920,0.015625
4921,0
4922,-0.015625
4923,0.015625
4924,-2
4925,-2
4926,-2
4927,-2
4928,-2
4929,0
4930,0.015625
4931,-0.015625
4932,1.984375
4933,-2
4934,0
4935,-0.015625
4936,0.015625
4937,0
4938,-0.015625
4939,0.015625
4940,1.984375
4941,1.984375
4942,1.984375
4943,1.984375
4944,1.984375
4945,0
4946,0.015625
4947,-0.015625
4948,1.984375
4949,-2
4950,0
4951,-0.015625
4952,0.015625
4953,0
4954,-0.015625
4955,0.015625
4956,-2
4957,-2
4958,-1.53125
4959,-0.953125
4960,-0.375
4961,0
4962,0.015625
4963,-0.015625
4964,1.984375
4965,-2
4966,0
4967,-0.015625
4968,0.015625
4969,0
4970,-0.015625
4971,0.015625
4972,1.984375
4973,1.984375
4974,1.984375
4975,-2
4976,-2
4977,0
4978,0.015625
4979,-0.015625
4980,1.984375
4981,-2
4982,0
4983,-0.015625
4984,0.015625
4985,0
4986,-0.015625
4987,0.015625
4988,-0.1875
4989,0.390625
4990,0.96875
4991,1.546875
4992,1.984375
4993,0
4994,0.015625
4995,-0.015625
4996,1.984375
4997,-2
4998,0
4999,-0.015625
5000,0.015625
5001,0
5002,-0.015625
5003,0.015625
5004,-2
5005,-2
5006,-2
5007,-2
5008,-2
5009,0
5010,0.015625
5011,-0.015625
5012,1.984375
5013,-2
5014,0
5015,-0.015625
5016,0.015625
5017,0
5018,-0.015625
5019,0.015625
5020,1.984375
5021,1.984375
5022,1.984375
5023,1.984375
5024,1.984375
5025,0
5026,0.015625
5027,-0.015625
5028,1.984375
5029,-2
5030,0
5031,-0.015625
5032,0.015625
5033,0
5034,-0.015625
5035,0.015625
5036,-2
5037,-2
5038,-2
5039,-2
5040,-2
5041,0
5042,0.015625
5043,-0.015625
5044,1.984375
5045,-2
5046,0
5047,-0.015625
5048,0.015625
5049,0
5050,-0.015625
5051,0.015625
5052,1.984375
5053,1.984375
5054,1.984375
5055,1.984375
5056,1.984375
5057,0
5058,0.015625
5059,-0.015625
5060,1.984375
5061,-2
5062,0
5063,-0.015625
5064,0.015625
5065,0
5066,-0.015625
5067,0.015625
5068,-1.9375
5069,-1.359375
5070,-0.78125
5071,-0.203125
5072,0.375
5073,0
5074,0.015625
5075,-0.015625
5076,1.984375
5077,-2
5078,0
5079,-0.015625
5080,0.015625
5081,0
5082,-0.015625
5083,0.015625
5084,1.984375
5085,1.984375
5086,-2
5087,-2
5088,-2
5089,0
5090,0.015625
5091,-0.015625
5092,1.984375
5093,-2
5094,0
5095,-0.015625
5096,0.015625
5097,0
5098,-0.015625
5099,0.015625
5100,0.5625
5101,1.140625
5102,1.71875
5103,1.984375
5104,1.984375
5105,0
5106,0.015625
5107,-0.015625
5108,1.984375
5109,-2
5110,0
5111,-0.015625
5112,0.015625
5113,0
5114,-0.015625
5115,0.015625
5116,-2
5117,-2
5118,-2
5119,-2
5120,-2
5121,0
5122,0.015625
5123,-0.015625
5124,1.984375
5125,-2
5126,0
5127,-0.015625
5128,0.015625
5129,0
5130,-0.015625
5131,0.015625
5132,1.984375
5133,1.984375
5134,1.984375
5135,1.984375
5136,1.984375
5137,0
5138,0.015625
5139,-0.015625
5140,1.984375
5141,-2
5142,0
5143,-0.015625
5144,0.015625
5145,0
5146,-0.015625
5147,0.015625
5148,-2
5149,-2
5150,-2
5151,-1.953125
5152,-1.375
5153,0
5154,0.015625
5155,-0.015625
5156,1.984375
5157,-2
5158,0
5159,-0.015625
5160,0.015625
5161,0
5162,-0.015625
5163,0.015625
5164,1.984375
5165,1.984375
5166,1.984375
5167,1.984375
5168,1.984375
5169,0
5170,0.015625
5171,-0.015625
5172,1.984375
5173,-2
5174,0
5175,-0.015625
5176,0.015625
5177,0
5178,-0.015625
5179,0.015625
5180,-1.1875
5181,-0.609375
5182,-0.03125
5183,0.546875
5184,1.125
5185,0
5186,0.015625
5187,-0.015625
5188,1.984375
5189,-2
5190,0
5191,-0.015625
5192,0.015625
5193,0
5194,-0.015625
5195,0.015625
5196,-2
5197,-2
5198,-2
5199,-2
5200,-2
5201,0
5202,0.015625
5203,-0.015625
5204,1.984375
5205,-2
5206,0
5207,-0.015625
5208,0.015625
5209,0
5210,-0.015625
5211,0.015625
5212,1.3125
5213,1.890625
5214,1.984375
5215,1.984375
5216,1.984375
5217,0
5218,0.015625
5219,-0.015625
5220,1.984375
5221,-2
5222,0
5223,-0.015625
5224,0.015625
5225,0
5226,-0.015625
5227,0.015625
5228,-2
5229,-2
5230,-2
5231,-2
5232,-2
5233,0
5234,0.015625
5235,-0.015625
5236,1.984375
5237,-2
5238,0
5239,-0.015625
5240,0.015625
5241,0
5242,-0.015625
5243,0.015625
5244,1.984375
5245,1.984375
5246,1.984375
5247,1.984375
5248,1.984375
5249,0
5250,0.015625
5251,-0.015625
5252,1.984375
5253,-2
5254,0
5255,-0.015625
5256,0.015625
5257,0
5258,-0.015625
5259,0.015625
5260,-2
5261,-2
5262,-1.78125
5263,-1.203125
5264,-0.625
5265,0
5266,0.015625
5267,-0.015625
5268,1.984375
5269,-2
5270,0
5271,-0.015625
5272,0.015625
5273,0
5274,-0.015625
5275,0.015625
5276,1.984375
5277,1.984375
5278,1.984375
5279,-2
5280,-2
5281,0
5282,0.015625
5283,-0.015625
5284,1.984375
5285,-2
5286,0
5287,-0.015625
5288,0.015625
5289,0
5290,-0.015625
5291,0.015625
5292,-0.4375
5293,0.140625
5294,0.71875
5295,1.296875
5296,1.875
5297,0
5298,0.015625
5299,-0.015625
5300,1.984375
5301,-2
5302,0
5303,-0.015625
5304,0.015625
5305,0
5306,-0.015625
5307,0.015625
5308,-2
5309,-2
5310,-2
5311,-2
5312,-2
5313,0
5314,0.015625
5315,-0.015625
5316,1.984375
5317,-2
5318,0
5319,-0.015625
5320,0.015625
5321,0
5322,-0.015625
5323,0.015625
5324,1.984375
5325,1.984375
5326,1.984375
5327,1.984375
5328,1.984375
5329,0
5330,0.015625
5331,-0.015625
5332,1.984375
5333,-2
5334,0
5335,-0.015625
5336,0.015625
5337,0
5338,-0.015625
5339,0.015625
5340,-2
5341,-2
5342,-2
5343,-2
5344,-2
5345,0
5346,0.015625
5347,-0.015625
5348,1.984375
5349,-2
5350,0
5351,-0.015625
5352,0.015625
5353,0
5354,-0.015625
5355,0.015625
5356,1.984375
5357,1.984375
5358,1.984375
5359,1.984375
5360,1.984375
5361,0
5362,0.015625
5363,-0.015625
5364,1.984375
5365,-2
5366,0
5367,-0.015625
5368,0.015625
5369,0
5370,-0.015625
5371,0.015625
5372,-2
5373,-1.609375
5374,-1.03125
5375,-0.453125
5376,0.125
5377,0
5378,0.015625
5379,-0.015625
5380,1.984375
5381,-2
5382,0
5383,-0.015625
5384,0.015625
5385,0
5386,-0.015625
5387,0.015625
5388,1.984375
5389,1.984375
5390,-2
5391,-2
5392,-2
5393,0
5394,0.015625
5395,-0.015625
5396,1.984375
5397,-2
5398,0
5399,-0.015625
5400,0.015625
5401,0
5402,-0.015625
5403,0.015625
5404,0.3125
5405,0.890625
5406,1.46875
5407,1.984375
5408,1.984375
5409,0
5410,0.015625
5411,-0.015625
5412,1.984375
5413,-2
5414,0
5415,-0.015625
5416,0.015625
5417,0
5418,-0.015625
5419,0.015625
5420,-2
5421,-2
5422,-2
5423,-2
5424,-2
5425,0
5426,0.015625
5427,-0.015625
5428,1.984375
5429,-2
5430,0
5431,-0.015625
5432,0.015625
5433,0
5434,-0.015625
5435,0.015625
5436,1.984375
5437,1.984375
5438,1.984375
5439,1.984375
5440,1.984375
5441,0
5442,0.015625
5443,-0.015625
5444,1.984375
5445,-2
5446,0
5447,-0.015625
5448,0.015625
5449,0
5450,-0.015625
5451,0.015625
5452,-2
5453,-2
5454,-2
5455,-2
5456,-1.625
5457,0
5458,0.015625
5459,-0.015625
5460,1.984375
5461,-2
5462,0
5463,-0.015625
5464,0.015625
5465,0
5466,-0.015625
5467,0.015625
5468,1.984375
5469,1.984375
5470,1.984375
5471,1.984375
5472,1.984375
5473,0
5474,0.015625
5475,-0.015625
5476,1.984375
5477,-2
5478,0
5479,-0.015625
5480,0.015625
5481,0
5482,-0.015625
5483,0.015625
5484,-1.4375
5485,-0.859375
5486,-0.28125
5487,0.296875
5488,0.875
5489,0
5490,0.015625
5491,-0.015625
5492,1.984375
5493,-2
5494,0
5495,-0.015625
5496,0.015625
5497,0
5498,-0.015625
5499,0.015625
5500,1.984375
5501,-2
5502,-2
5503,-2
5504,-2
5505,0
5506,0.015625
5507,-0.015625
5508,1.984375
5509,-2
5510,0
5511,-0.015625
5512,0.015625
5513,0
5514,-0.015625
5515,0.015625
5516,1.0625
5517,1.640625
5518,1.984375
5519,1.984375
5520,1.984375
5521,0
5522,0.015625
5523,-0.015625
5524,1.984375
5525,-2
5526,0
5527,-0.015625
5528,0.015625
5529,0
5530,-0.015625
5531,0.015625
5532,-2
5533,-2
5534,-2
5535,-2
5536,-2
5537,0
5538,0.015625
5539,-0.015625
5540,1.984375
5541,-2
5542,0
5543,-0.015625
5544,0.015625
5545,0
5546,-0.015625
5547,0.015625
5548,1.984375
5549,1.984375
5550,1.984375
5551,1.984375
5552,1.984375
5553,0
5554,0.015625
5555,-0.015625
5556,1.984375
5557,-2
5558,0
5559,-0.015625
5560,0.015625
5561,0
5562,-0.015625
5563,0.015625
5564,-2
5565,-2
5566,-2
5567,-1.453125
5568,-0.875
5569,0
5570,0.015625
5571,-0.015625
5572,1.984375
5573,-2
5574,0
5575,-0.015625
5576,0.015625
5577,0
5578,-0.015625
5579,0.015625
5580,1.984375
5581,1.984375
5582,1.984375
5583,1.984375
5584,-2
5585,0
5586,0.015625
5587,-0.015625
5588,1.984375
5589,-2
5590,0
5591,-0.015625
5592,0.015625
5593,0
5594,-0.015625
5595,0.015625
5596,-0.6875
5597,-0.109375
5598,0.46875
5599,1.046875
5600,1.625
5601,0
5602,0.015625
5603,-0.015625
5604,1.984375
5605,-2
5606,0
5607,-0.015625
5608,0.015625
5609,0
5610,-0.015625
5611,0.015625
5612,-2
5613,-2
5614,-2
5615,-2
5616,-2
5617,0
5618,0.015625
5619,-0.015625
5620,1.984375
5621,-2
5622,0
5623,-0.015625
5624,0.015625
5625,0
5626,-0.015625
5627,0.015625
5628,1.8125
5629,1.984375
5630,1.984375
5631,1.984375
5632,1.984375
5633,0
5634,0.015625
5635,-0.015625
5636,1.984375
5637,-2
5638,0
5639,-0.015625
5640,0.015625
5641,0
5642,-0.015625
5643,0.015625
5644,-2
5645,-2
5646,-2
5647,-2
5648,-2
5649,0
5650,0.015625
5651,-0.015625
5652,1.984375
5653,-2
5654,0
5655,-0.015625
5656,0.015625
5657,0
5658,-0.015625
5659,0.015625
5660,1.984375
5661,1.984375
5662,1.984375
5663,1.984375
5664,1.984375
5665,0
5666,0.015625
5667,-0.015625
5668,1.984375
5669,-2
5670,0
5671,-0.015625
5672,0.015625
5673,0
5674,-0.015625
5675,0.015625
5676,-2
5677,-1.859375
5678,-1.28125
5679,-0.703125
5680,-0.125
5681,0
5682,0.015625
5683,-0.015625
5684,1.984375
5685,-2
5686,0
5687,-0.015625
5688,0.015625
5689,0
5690,-0.015625
5691,0.015625
5692,1.984375
5693,1.984375
5694,1.984375
5695,-2
5696,-2
5697,0
5698,0.015625
5699,-0.015625
5700,1.984375
5701,-2
5702,0
5703,-0.015625
5704,0.015625
5705,0
5706,-0.015625
5707,0.015625
5708,0.0625
5709,0.640625
5710,1.21875
5711,1.796875
5712,1.984375
5713,0
5714,0.015625
5715,-0.015625
5716,1.984375
5717,-2
5718,0
5719,-0.015625
5720,0.015625
5721,0
5722,-0.015625
5723,0.015625
5724,-2
5725,-2
5726,-2
5727,-2
5728,-2
5729,0
5730,0.015625
5731,-0.015625
5732,1.984375
5733,-2
5734,0
5735,-0.015625
5736,0.015625
5737,0
5738,-0.015625
5739,0.015625
5740,1.984375
5741,1.984375
5742,1.984375
5743,1.984375
5744,1.984375
5745,0
5746,0.015625
5747,-0.015625
5748,1.984375
5749,-2
5750,0
5751,-0.015625
5752,0.015625
5753,0
5754,-0.015625
5755,0.015625
5756,-2
5757,-2
5758,-2
5759,-2
5760,-1.875
5761,0
5762,0.015625
5763,-0.015625
5764,1.984375
5765,-2
5766,0
5767,-0.015625
5768,0.015625
5769,0
5770,-0.015625
5771,0.015625
5772,1.984375
5773,1.984375
5774,1.984375
5775,1.984375
5776,1.984375
5777,0
5778,0.015625
5779,-0.015625
5780,1.984375
5781,-2
5782,0
5783,-0.015625
5784,0.015625
5785,0
5786,-0.015625
5787,0.015625
5788,-1.6875
5789,-1.109375
5790,-0.53125
5791,0.046875
5792,0.625
5793,0
5794,0.015625
5795,-0.015625
5796,1.984375
5797,-2
5798,0
5799,-0.015625
5800,0.015625
5801,0
5802,-0.015625
5803,0.015625
5804,1.984375
5805,-2
5806,-2
5807,-2
5808,-2
5809,0
5810,0.015625
5811,-0.015625
5812,1.984375
5813,-2
5814,0
5815,-0.015625
5816,0.015625
5817,0
5818,-0.015625
5819,0.015625
5820,0.8125
5821,1.390625
5822,1.96875
5823,1.984375
5824,1.984375
5825,0
5826,0.015625
5827,-0.015625
5828,1.984375
5829,-2
5830,0
5831,-0.015625
5832,0.015625
5833,0
5834,-0.015625
5835,0.015625
5836,-2
5837,-2
5838,-2
5839,-2
5840,-2
5841,0
5842,0.015625
5843,-0.015625
5844,1.984375
5845,-2
5846,0
5847,-0.015625
5848,0.015625
5849,0
5850,-0.015625
5851,0.015625
5852,1.984375
5853,1.984375
5854,1.984375
5855,1.984375
5856,1.984375
5857,0
5858,0.015625
5859,-0.015625
5860,1.984375
5861,-2
5862,0
5863,-0.015625
5864,0.015625
5865,0
5866,-0.015625
5867,0.015625
5868,-2
5869,-2
5870,-2
5871,-1.703125
5872,-1.125
5873,0
5874,0.015625
5875,-0.015625
5876,1.984375
5877,-2
5878,0
5879,-0.015625
5880,0.015625
5881,0
5882,-0.015625
5883,0.015625
5884,1.984375
5885,1.984375
5886,1.984375
5887,1.984375
5888,-2
5889,0
5890,0.015625
5891,-0.015625
5892,1.984375
5893,-2
5894,0
5895,-0.015625
5896,0.015625
5897,0
5898,-0.015625
5899,0.015625
5900,-0.9375
5901,-0.359375
5902,0.21875
5903,0.796875
5904,1.375
5905,0
5906,0.015625
5907,-0.015625
5908,1.984375
5909,-2
5910,0
5911,-0.015625
5912,0.015625
5913,0
5914,-0.015625
5915,0.015625
5916,-2
5917,-2
5918,-2
5919,-2
5920,-2
5921,0
5922,0.015625
5923,-0.015625
5924,1.984375
5925,-2
5926,0
5927,-0.015625
5928,0.015625
5929,0
5930,-0.015625
5931,0.015625
5932,1.5625
5933,1.984375
5934,1.984375
5935,1.984375
5936,1.984375
5937,0
5938,0.015625
5939,-0.015625
5940,1.984375
5941,-2
5942,0
5943,-0.015625
5944,0.015625
5945,0
5946,-0.015625
5947,0.015625
5948,-2
5949,-2
5950,-2
5951,-2
5952,-2
5953,0
5954,0.015625
5955,-0.015625
5956,1.984375
5957,-2
5958,0
5959,-0.015625
5960,0.015625
5961,0
5962,-0.015625
5963,0.015625
5964,1.984375
5965,1.984375
5966,1.984375
5967,1.984375
5968,1.984375
5969,0
5970,0.015625
5971,-0.015625
5972,1.984375
5973,-2
5974,0
5975,-0.015625
5976,0.015625
5977,0
5978,-0.015625
5979,0.015625
5980,-2
5981,-2
5982,-1.53125
5983,-0.953125
5984,-0.375
5985,0
5986,0.015625
5987,-0.015625
5988,1.984375
5989,-2
5990,0
5991,-0.015625
5992,0.015625
5993,0
5994,-0.015625
5995,0.015625
5996,1.984375
5997,1.984375
5998,1.984375
5999,-2
6000,-2
6001,0
6002,0.015625
6003,-0.015625
6004,1.984375
6005,-2
6006,0
6007,-0.015625
6008,0.015625
6009,0
6010,-0.015625
6011,0.015625
6012,-0.1875
6013,0.390625
6014,0.96875
6015,1.546875
6016,1.984375
6017,0
6018,0.015625
6019,-0.015625
6020,1.984375
6021,-2
6022,0
6023,-0.015625
6024,0.015625
6025,0
6026,-0.015625
6027,0.015625
6028,-2
6029,-2
6030,-2
6031,-2
6032,-2
6033,0
6034,0.015625
6035,-0.015625
6036,1.984375
6037,-2
6038,0
6039,-0.015625
6040,0.015625
6041,0
6042,-0.015625
6043,0.015625
6044,1.984375
6045,1.984375
6046,1.984375
6047,1.984375
6048,1.984375
6049,0
6050,0.015625
6051,-0.015625
6052,1.984375
6053,-2
6054,0
6055,-0.015625
6056,0.015625
6057,0
6058,-0.015625
6059,0.015625
6060,-2
6061,-2
6062,-2
6063,-2
6064,-2
6065,0
6066,0.015625
6067,-0.015625
6068,1.984375
6069,-2
6070,0
6071,-0.015625
6072,0.015625
6073,0
6074,-0.015625
6075,0.015625
6076,1.984375
6077,1.984375
6078,1.984375
6079,1.984375
6080,1.984375
6081,0
6082,0.015625
6083,-0.015625
6084,1.984375
6085,-2
6086,0
6087,-0.015625
6088,0.015625
6089,0
6090,-0.015625
6091,0.015625
6092,-1.9375
6093,-1.359375
6094,-0.78125
6095,-0.203125
6096,0.375
6097,0
6098,0.015625
6099,-0.015625
6100,1.984375
6101,-2
6102,0
6103,-0.015625
6104,0.015625
6105,0
6106,-0.015625
6107,0.015625
6108,1.984375
6109,1.984375
6110,-2
6111,-2
6112,-2
6113,0
6114,0.015625
6115,-0.015625
6116,1.984375
6117,-2
6118,0
6119,-0.015625
6120,0.015625
6121,0
6122,-0.015625
6123,0.015625
6124,0.5625
6125,1.140625
6126,1.71875
6127,1.984375
6128,1.984375
6129,0
6130,0.015625
6131,-0.015625
6132,1.984375
6133,-2
6134,0
6135,-0.015625
6136,0.015625
6137,0
6138,-0.015625
6139,0.015625
6140,-2
6141,-2
6142,-2
6143,-2
6144,-2
6145,0
6146,0.015625
6147,-0.015625
6148,1.984375
6149,-2
6150,0
6151,-0.015625
6152,0.015625
6153,0
6154,-0.015625
6155,0.015625
6156,1.984375
6157,1.984375
6158,1.984375
6159,1.984375
6160,1.984375
6161,0
6162,0.015625
6163,-0.015625
6164,1.984375
6165,-2
6166,0
6167,-0.015625
6168,0.015625
6169,0
6170,-0.015625
6171,0.015625
6172,-2
6173,-2
6174,-2
6175,-1.953125
6176,-1.375
6177,0
6178,0.015625
6179,-0.015625
6180,1.984375
6181,-2
6182,0
6183,-0.015625
6184,0.015625
6185,0
6186,-0.015625
6187,0.015625
6188,1.984375
6189,1.984375
6190,1.984375
6191,1.984375
6192,1.984375
6193,0
6194,0.015625
6195,-0.015625
6196,1.984375
6197,-2
6198,0
6199,-0.015625
6200,0.015625
6201,0
6202,-0.015625
6203,0.015625
6204,-1.1875
6205,-0.609375
6206,-0.03125
6207,0.546875
6208,1.125
6209,0
6210,0.015625
6211,-0.015625
6212,1.984375
6213,-2
6214,0
6215,-0.015625
6216,0.015625
6217,0
6218,-0.015625
6219,0.015625
6220,-2
6221,-2
6222,-2
6223,-2
6224,-2
6225,0
6226,0.015625
6227,-0.015625
6228,1.984375
6229,-2
6230,0
6231,-0.015625
6232,0.015625
6233,0
6234,-0.015625
6235,0.015625
6236,1.3125
6237,1.890625
6238,1.984375
6239,1.984375
6240,1.984375
6241,0
6242,0.015625
6243,-0.015625
6244,1.984375
6245,-2
6246,0
6247,-0.015625
6248,0.015625
6249,0
6250,-0.015625
6251,0.015625
6252,-2
6253,-2
6254,-2
6255,-2
6256,-2
6257,0
6258,0.015625
6259,-0.015625
6260,1.984375
6261,-2
6262,0
6263,-0.015625
6264,0.015625
6265,0
6266,-0.015625
6267,0.015625
6268,1.984375
6269,1.984375
6270,1.984375
6271,1.984375
6272,1.984375
6273,0
6274,0.015625
6275,-0.015625
6276,1.984375
6277,-2
6278,0
6279,-0.015625
6280,0.015625
6281,0
6282,-0.015625
6283,0.015625
6284,-2
6285,-2
6286,-1.78125
6287,-1.203125
6288,-0.625
6289,0
6290,0.015625
6291,-0.015625
6292,1.984375
6293,-2
6294,0
6295,-0.015625
6296,0.015625
6297,0
6298,-0.015625
6299,0.015625
6300,1.984375
6301,1.984375
6302,1.984375
6303,-2
6304,-2
6305,0
6306,0.015625
6307,-0.015625
6308,1.984375
6309,-2
6310,0
6311,-0.015625
6312,0.015625
6313,0
6314,-0.015625
6315,0.015625
6316,-0.4375
6317,0.140625
6318,0.71875
6319,1.296875
6320,1.875
6321,0
6322,0.015625
6323,-0.015625
6324,1.984375
6325,-2
6326,0
6327,-0.015625
6328,0.015625
6329,0
6330,-0.015625
6331,0.015625
6332,-2
6333,-2
6334,-2
6335,-2
6336,-2
6337,0
6338,0.015625
6339,-0.015625
6340,1.984375
6341,-2
6342,0
6343,-0.015625
6344,0.015625
6345,0
6346,-0.015625
6347,0.015625
6348,1.984375
6349,1.984375
6350,1.984375
6351,1.984375
6352,1.984375
6353,0
6354,0.015625
6355,-0.015625
6356,1.984375
6357,-2
6358,0
6359,-0.015625
6360,0.015625
6361,0
6362,-0.015625
6363,0.015625
6364,-2
6365,-2
6366,-2
6367,-2
6368,-2
6369,0
6370,0.015625
6371,-0.015625
6372,1.984375
6373,-2
6374,0
6375,-0.015625
6376,0.015625
6377,0
6378,-0.015625
6379,0.015625
6380,1.984375
6381,1.984375
6382,1.984375
6383,1.984375
6384,1.984375
6385,0
6386,0.015625
6387,-0.015625
6388,1.984375
6389,-2
6390,0
6391,-0.015625
6392,0.015625
6393,0
6394,-0.015625
6395,0.015625
6396,-2
6397,-1.609375
6398,-1.03125
6399,-0.453125
6400,0.125
6401,0
6402,0.015625
6403,-0.015625
6404,1.984375
6405,-2
6406,0
6407,-0.015625
6408,0.015625
6409,0
6410,-0.015625
6411,0.015625
6412,1.984375
6413,1.984375
6414,-2
6415,-2
6416,-2
6417,0
6418,0.015625
6419,-0.015625
6420,1.984375
6421,-2
6422,0
6423,-0.015625
6424,0.015625
6425,0
6426,-0.015625
6427,0.015625
6428,0.3125
6429,0.890625
6430,1.46875
6431,1.984375
6432,1.984375
6433,0
6434,0.015625
6435,-0.015625
6436,1.984375
6437,-2
6438,0
6439,-0.015625
6440,0.015625
6441,0
6442,-0.015625
6443,0.015625
6444,-2
6445,-2
6446,-2
6447,-2
6448,-2
6449,0
6450,0.015625
6451,-0.015625
6452,1.984375
6453,-2
6454,0
6455,-0.015625
6456,0.015625
6457,0
6458,-0.015625
6459,0.015625
6460,1.984375
6461,1.984375
6462,1.984375
6463,1.984375
6464,1.984375
6465,0
6466,0.015625
6467,-0.015625
6468,1.984375
6469,-2
6470,0
6471,-0.015625
6472,0.015625
6473,0
6474,-0.015625
6475,0.015625
6476,-2
6477,-2
6478,-2
6479,-2
6480,-1.625
6481,0
6482,0.015625
6483,-0.015625
6484,1.984375
6485,-2
6486,0
6487,-0.015625
6488,0.015625
6489,0
6490,-0.015625
6491,0.015625
6492,1.984375
6493,1.984375
6494,1.984375
6495,1.984375
6496,1.984375
6497,0
6498,0.015625
6499,-0.015625
6500,1.984375
6501,-2
6502,0
6503,-0.015625
6504,0.015625
6505,0
6506,-0.015625
6507,0.015625
6508,-1.4375
6509,-0.859375
6510,-0.28125
6511,0.296875
6512,0.875
6513,0
6514,0.015625
6515,-0.015625
6516,1.984375
6517,-2
6518,0
6519,-0.015625
6520,0.015625
6521,0
6522,-0.015625
6523,0.015625
6524,1.984375
6525,-2
6526,-2
6527,-2
6528,-2
6529,0
6530,0.015625
6531,-0.015625
6532,1.984375
6533,-2
6534,0
6535,-0.015625
6536,0.015625
6537,0
6538,-0.015625
6539,0.015625
6540,1.0625
6541,1.640625
6542,1.984375
6543,1.984375
6544,1.984375
6545,0
6546,0.015625
6547,-0.015625
6548,1.984375
6549,-2
6550,0
6551,-0.015625
6552,0.015625
6553,0
6554,-0.015625
6555,0.015625
6556,-2
6557,-2
6558,-2
6559,-2
6560,-2
6561,0
6562,0.015625
6563,-0.015625
6564,1.984375
6565,-2
6566,0
6567,-0.015625
6568,0.015625
6569,0
6570,-0.015625
6571,0.015625
6572,1.984375
6573,1.984375
6574,1.984375
6575,1.984375
6576,1.984375
6577,0
6578,0.015625
6579,-0.015625
6580,1.984375
6581,-2
6582,0
6583,-0.015625
6584,0.015625
6585,0
6586,-0.015625
6587,0.015625
6588,-2
6589,-2
6590,-2
6591,-1.453125
6592,-0.875
6593,0
6594,0.015625
6595,-0.015625
6596,1.984375
6597,-2
6598,0
6599,-0.015625
6600,0.015625
6601,0
6602,-0.015625
6603,0.015625
6604,1.984375
6605,1.984375
6606,1.984375
6607,1.984375
6608,-2
6609,0
6610,0.015625
6611,-0.015625
6612,1.984375
6613,-2
6614,0
6615,-0.015625
6616,0.015625
6617,0
6618,-0.015625
6619,0.015625
6620,-0.6875
6621,-0.109375
6622,0.46875
6623,1.046875
6624,1.625
6625,0
6626,0.015625
6627,-0.015625
6628,1.984375
6629,-2
6630,0
6631,-0.015625
6632,0.015625
6633,0
6634,-0.015625
6635,0.015625
6636,-2
6637,-2
6638,-2
6639,-2
6640,-2
6641,0
6642,0.015625
6643,-0.015625
6644,1.984375
6645,-2
6646,0
6647,-0.015625
6648,0.015625
6649,0
6650,-0.015625
6651,0.015625
6652,1.8125
6653,1.984375
6654,1.984375
6655,1.984375
6656,1.984375
6657,0
6658,0.015625
6659,-0.015625
6660,1.984375
6661,-2
6662,0
6663,-0.015625
6664,0.015625
6665,0
6666,-0.015625
6667,0.015625
6668,-2
6669,-2
6670,-2
6671,-2
6672,-2
6673,0
6674,0.015625
6675,-0.015625
6676,1.984375
6677,-2
6678,0
6679,-0.015625
6680,0.015625
6681,0
6682,-0.015625
6683,0.015625
6684,1.984375
6685,1.984375
6686,1.984375
6687,1.984375
6688,1.984375
6689,0
6690,0.015625
6691,-0.015625
6692,1.984375
